FIPS,x,y,caves,WNS,tau,area,sr,Hibernate,MaherWNS
12117,1438841.902,-868280.0219,3,Inf,59.85714286,850.95,10,5,Inf
12119,1357503.684,-881113.3599,0,Inf,72.18181818,1493.14,10,5,Inf
12121,1246615.08,-729666.1385,60,Inf,106.5,1775.48,11,6,Inf
12123,1191003.251,-754050.3996,0,Inf,111.8333333,2612.78,11,6,Inf
12125,1310196.165,-738133.3543,0,Inf,102.8,599.395,10,5,Inf
12127,1438567.764,-829778.9646,0,Inf,60,3330.89,10,5,Inf
12129,1112147.149,-750503.9244,0,Inf,117.3636364,1620.56,11,6,Inf
12131,937820.3416,-717591.1631,0,Inf,128.3809524,2959.5,12,7,Inf
12133,986190.6176,-716051.1691,0,Inf,123.4545455,1650.35,13,8,Inf
13001,1288557.378,-549955.8408,0,Inf,133,1288.15,12,6,Inf
13003,1240879.651,-607690.42,0,Inf,132,925.448,11,6,Inf
13005,1276355.506,-573503.7543,0,Inf,130.2,769.808,11,6,Inf
13007,1092266.291,-624771.5941,0,Inf,122.25,1005.57,13,8,Inf
13009,1179125.166,-416127.6827,0,Inf,164,672.63,12,6,Inf
13011,1139044.161,-277825.4783,0,Inf,185,526.93,15,10,Inf
13013,1125608.68,-319732.3372,0,Inf,172.6666667,348.63,15,10,Inf
13015,1017999.19,-305220.1259,47,7,167.1111111,1205.85,14,9,8
13017,1201889.416,-561063.5513,0,Inf,121.4,725.931,11,6,Inf
13019,1207594.807,-614527.1652,0,Inf,115.2222222,1198.62,11,6,Inf
13021,1143377.516,-450468.5966,0,Inf,155.25,606.169,13,7,Inf
13023,1182806.596,-488158.3451,2,Inf,142.8333333,642.135,12,6,Inf
13025,1327380.563,-606445.0638,0,Inf,137,1123.17,11,6,Inf
13027,1180327.013,-666050.7333,3,Inf,112,1261.62,12,7,Inf
13029,1364006.828,-508607.5351,0,Inf,113.875,1143.81,12,6,Inf
13031,1329124.402,-471582.7709,0,Inf,136.9230769,1868.53,12,6,Inf
13033,1294725.922,-400795.6754,0,Inf,157.5294118,2152.16,12,6,Inf
13035,1110901.664,-400720.1431,0,Inf,179,513.613,14,8,Inf
13037,1074096.547,-602552.4507,0,Inf,115.6,678.535,13,8,Inf
13039,1359404.734,-632176.0982,0,Inf,120.2307692,1784.63,11,6,Inf
13043,1298515.909,-474523.2327,0,Inf,131.8,671.301,12,6,Inf
13045,1005507.268,-379755.7864,0,Inf,178.0909091,1399.42,13,8,Inf
13047,983901.8719,-233423.5392,40,Inf,176,353.545,14,9,Inf
13049,1318379.393,-654676.4515,0,Inf,120.1875,1985.68,11,6,Inf
13051,1394347.907,-507311.4791,0,Inf,108.5,1255.68,12,6,Inf
13053,1047630.056,-514411.1331,0,Inf,134.3333333,671.47,13,7,Inf
13055,969062.5545,-284520.4694,32,Inf,184.8571429,825.907,14,9,Inf
13057,1051191.641,-300579.6072,3,Inf,178.5,1217.23,14,9,Inf
13059,1156058.346,-320203.4396,0,Inf,173,293.975,13,8,Inf
13061,1039789.118,-595641.622,0,Inf,128.6,676.708,13,8,Inf
13063,1071887.723,-379626.4718,0,Inf,161.5,379.519,13,8,Inf
13065,1263025.273,-647281.5288,0,Inf,135.1875,2152.74,11,6,Inf
13067,1045524.952,-336143.9765,0,Inf,176,922.316,14,9,Inf
13069,1239541.212,-579253.6954,0,Inf,134.0714286,1626.96,11,6,Inf
13071,1158119.628,-629724.2375,0,Inf,128.5,1321.31,12,7,Inf
13073,1262501.26,-351843.7796,0,Inf,169.8,800.721,13,7,Inf
13075,1189928.019,-629935.3453,0,Inf,117.2,606.578,11,6,Inf
13077,1036447.424,-403473.457,0,Inf,171,1248.89,13,8,Inf
13079,1117977.405,-465033.3552,0,Inf,155.7777778,1022.63,13,7,Inf
13081,1147324.838,-548993.2119,0,Inf,134.1666667,692.52,13,7,Inf
13083,950035.6329,-243877.956,226,6,178.6666667,462.725,14,9,7
13085,1076480.049,-273891.3277,0,Inf,189.75,665.401,14,9,Inf
13087,1086387.884,-674500.1618,5,Inf,109.25,1609.04,13,8,Inf
13089,1080012.558,-349621.3101,2,Inf,166.2,722.007,13,8,Inf
13091,1200983.97,-515722.6187,0,Inf,139.8571429,1208.01,12,6,Inf
13093,1142645.832,-524451.1473,0,Inf,145,974.953,13,7,Inf
13095,1111452.3,-597733.804,1,Inf,132.2857143,875.407,12,7,Inf
13097,1032599.806,-362442.5182,0,Inf,168.6666667,407.489,13,8,Inf
13099,1050607.401,-628729.6149,0,Inf,123.5555556,1362.52,13,8,Inf
13101,1250795.047,-672804.4312,0,Inf,124.6666667,970.131,11,6,Inf
13103,1367931.965,-469628.3663,0,Inf,137.125,1308.31,12,6,Inf
13105,1201595.948,-294877.2784,0,Inf,186.75,948.608,13,8,Inf
13107,1274165.33,-455972.9399,0,Inf,149.2857143,1820.14,12,6,Inf
13109,1319771.916,-500970.5044,0,Inf,123.6666667,408.977,12,6,Inf
13111,1055609.576,-229948.2438,0,Inf,197,948.809,13,8,Inf
13113,1059567.154,-393020.8024,0,Inf,166.6666667,416.206,13,8,Inf
13115,984445.5729,-305046.8061,63,8,175.2,1433.9,14,9,9
13117,1082144.023,-298212.6953,0,Inf,185,525.966,14,9,Inf
13119,1161885.347,-271711.1912,0,Inf,176.5,712.077,15,10,Inf
13121,1058622.076,-351404.9865,2,Inf,167.6,1501.38,14,9,Inf
13123,1046656.236,-250797.2975,1,6,192.2,1133.33,13,8,7
13125,1236031.682,-390192.2861,0,Inf,164,360.265,12,6,Inf
13127,1367446.154,-596741.9612,0,Inf,105.2222222,1223.7,11,6,Inf
13129,1012574.399,-275121.8948,43,Inf,181,841.862,14,9,Inf
13131,1119055.962,-670908.1835,8,Inf,116.125,1192.82,12,7,Inf
13133,1178434.124,-358550.7547,0,Inf,174.2857143,1065.42,13,7,Inf
13135,1097695.09,-325547.6237,0,Inf,175.5,1163.46,14,9,Inf
13137,1131870.974,-247238.4078,0,Inf,193.6666667,765.95,14,9,Inf
13139,1109364.302,-284576.3182,0,Inf,185.5,1169.24,14,9,Inf
13141,1199358.868,-390951.5651,0,Inf,165,1275.51,13,7,Inf
13143,989333.3286,-358449.0674,0,Inf,181,713.931,13,8,Inf
13145,1030575.594,-472776.7346,0,Inf,161.5714286,1226.43,14,8,Inf
13147,1186602.7,-270352.1478,0,Inf,172,622.083,14,9,Inf
13149,1003582.914,-412821.9133,0,Inf,172,774.659,13,8,Inf
13151,1090702.206,-384625.5669,0,Inf,169.2,863.475,14,9,Inf
13153,1150081.213,-489975.0494,6,Inf,146.625,934.462,13,7,Inf
13155,1198565.31,-579304.9786,0,Inf,109.3333333,856.315,11,6,Inf
13157,1134718.195,-302683.7985,0,Inf,179.3333333,879.066,15,10,Inf
13159,1135596.485,-394639.1421,0,Inf,180.8888889,985.564,14,8,Inf
13161,1255547.141,-547948.21,0,Inf,138.2857143,846.913,12,6,Inf
13163,1256197.723,-407669.7273,0,Inf,159.5833333,1387.8,12,6,Inf
13165,1303343.905,-429631.9518,0,Inf,152.4285714,936.274,12,6,Inf
13167,1238712.029,-448782.7726,0,Inf,161.25,728.107,12,6,Inf
13169,1151225.169,-425136.3755,0,Inf,160,1055.16,14,8,Inf
13171,1097040.228,-426935.6478,0,Inf,167,556.864,15,9,Inf
13173,1226975.782,-638394.1102,0,Inf,129.25,532.172,11,6,Inf
13175,1219213.451,-479100.5092,0,Inf,144.2777778,2144.95,12,6,Inf
13177,1114822.207,-569361.9011,2,Inf,137.5,1024.28,13,7,Inf
13179,1360686.371,-529156.7896,0,Inf,109.5,1480.9,12,6,Inf
13181,1243042.961,-326987.1101,0,Inf,169,659.116,13,7,Inf
13183,1339105.257,-542103.1006,0,Inf,117,932.296,12,6,Inf
13185,1211854.1,-664005.9522,0,Inf,119.9090909,1504.7,11,6,Inf
13187,1090635.544,-257659.9327,0,Inf,203,660.751,14,9,Inf
13189,1243709.617,-362062.9099,0,Inf,169.3333333,656.409,13,7,Inf
13191,1375098.424,-564944.0896,0,Inf,98.16666667,1337.15,11,6,Inf
13193,1117495.087,-505552.604,0,Inf,147.5,1011.8,13,7,Inf
13195,1168149.492,-298340.6366,0,Inf,184.4,799.675,14,9,Inf
13197,1072017.97,-510259.3024,0,Inf,142.2857143,927.582,14,8,Inf
13199,1047835.61,-437120.9481,0,Inf,164.3333333,1251.39,14,8,Inf
13201,1066124.86,-645537.1195,0,Inf,103.3333333,635.283,13,8,Inf
13205,1117938.637,-631939.5754,0,Inf,132,1331.44,12,7,Inf
13207,1118395.032,-431272.4151,0,Inf,163.125,987.641,14,8,Inf
13209,1259787.539,-506596.1713,0,Inf,131,649.337,12,6,Inf
13211,1149148.041,-361754.051,0,Inf,176.8333333,895.216,14,8,Inf
13213,1017936.665,-243314.8335,9,Inf,183.7142857,989.766,14,9,Inf
13215,1036853.625,-497718.672,0,Inf,144.2,587.804,13,7,Inf
13217,1116638.28,-369688.6303,0,Inf,177.2,758.879,14,9,Inf
13219,1151060.336,-333476.1475,0,Inf,171.5,483.323,14,9,Inf
13221,1182967.614,-323929.4918,0,Inf,175.8888889,1121.28,12,7,Inf
13223,1019134.802,-340674.7355,1,7,178.8571429,797.855,14,9,8
13225,1133795.945,-480836.4854,0,Inf,149,391.873,13,7,Inf
13227,1048666.795,-275665.7805,10,Inf,184.1666667,555.901,14,9,Inf
13229,1303303.125,-591905.0866,0,Inf,132.2857143,845.775,11,6,Inf
13231,1074464.183,-427957.4401,0,Inf,166,558.703,14,8,Inf
13233,989459.2526,-335091.2427,18,7,182.1666667,817.694,14,9,8
13235,1171121.504,-512093.6712,0,Inf,141.75,644.199,12,6,Inf
13237,1164513.701,-389707.5683,0,Inf,164.8333333,925.49,13,7,Inf
13239,1031798.134,-569963.2412,0,Inf,126,335.633,14,8,Inf
13241,1138952.536,-216934.7907,1,7,201.5,911.011,13,8,8
13243,1059042.636,-577640.2966,2,Inf,138.375,1057.87,14,8,Inf
13245,1282742.298,-369121.8382,0,Inf,164.2857143,846.333,12,6,Inf
13247,1099256.159,-360383.6926,0,Inf,171.5,287.954,13,8,Inf
13249,1091825.466,-516541.9095,0,Inf,144,379.055,14,8,Inf
13251,1336141.607,-430197.6408,0,Inf,156.4166667,1642.03,12,6,Inf
13253,1058339.31,-670496.55,0,Inf,109.25,641.789,13,8,Inf
13255,1080006.603,-407750.2925,0,Inf,170.3333333,505.407,14,8,Inf
13257,1153408.682,-253080.5474,0,Inf,176.25,441.002,14,9,Inf
13259,1047146.119,-545097.6231,0,Inf,126.2857143,1158.05,14,8,Inf
13261,1106024.424,-540633.7878,0,Inf,148.1,1367.56,13,7,Inf
13263,1066030.78,-471788.45,0,Inf,159.5,1063.53,14,8,Inf
13265,1204586.272,-356779.8323,0,Inf,173.25,480.56,13,7,Inf
13267,1305625.488,-514229.9762,0,Inf,126,1308.96,12,6,Inf
13269,1094146.677,-486441.9859,0,Inf,152.4285714,941.05,14,8,Inf
13271,1225655.392,-537956.3689,0,Inf,137.8888889,1126,12,6,Inf
13273,1086243.582,-573116.4265,0,Inf,140.5,841.482,14,8,Inf
13275,1148983.436,-667606.7949,0,Inf,107.5,1483.01,12,7,Inf
13277,1177912.637,-598240.3993,0,Inf,121.6,660.193,12,7,Inf
13279,1279223.515,-508549.0993,0,Inf,127.2857143,970.942,12,6,Inf
13281,1108492.597,-217733.8967,0,Inf,196.75,462.229,13,8,Inf
13283,1253565.466,-481061.3051,0,Inf,138.3333333,517.963,12,6,Inf
13285,1016115.362,-441089.7791,0,Inf,165.7,1140.63,14,8,Inf
13287,1164536.993,-570367.5486,1,Inf,103.8333333,826.387,12,7,Inf
13289,1169016.213,-463526.4807,0,Inf,147,964.41,12,6,Inf
13291,1086180.713,-229733.3022,6,Inf,205.1428571,915.988,13,8,Inf
13293,1085575.127,-450966.6419,0,Inf,160.2,771.002,14,8,Inf
13295,970221.3417,-254070.6782,206,6,184.8,1221.41,14,9,7
13297,1124817.962,-343367.6261,0,Inf,173.5,885.146,14,9,Inf
13299,1288157.53,-628217.9263,0,Inf,134.7222222,2343.55,11,6,Inf
13301,1226487.128,-371103.342,0,Inf,169.5,728.176,13,7,Inf
13303,1222779.319,-421470.142,8,Inf,157.9166667,1785.11,12,6,Inf
13305,1326555.292,-566549.4584,0,Inf,126.75,1734.01,11,6,Inf
13307,1072830.799,-543935.3941,0,Inf,141.8,521.819,14,8,Inf
13309,1242308.861,-514574.3609,0,Inf,134.6,792.563,12,6,Inf
13311,1112231.958,-247763.1225,0,Inf,203,635.125,13,8,Inf
13313,997717.9442,-243095.4174,7,Inf,181.1666667,637.642,14,9,Inf
13315,1179013.869,-539803.579,1,Inf,139,1003.54,12,6,Inf
13317,1215656.187,-331798.5077,0,Inf,173,1326.39,13,7,Inf
13319,1190857.925,-444869.7768,0,Inf,147.5,1189.64,12,6,Inf
13321,1146152.214,-592408.0819,2,Inf,125.4,1463.76,12,7,Inf
16001,-1618198.463,839335.5174,3,Inf,235.047619,2736.23,13,11,Inf
16003,-1601080.648,999445.0722,9,Inf,278.7142857,3594.8,14,11,Inf
16005,-1314727.726,690314.8508,0,Inf,302.7142857,2877.16,13,10,Inf
16007,-1250852.867,637396.586,4,Inf,327.8636364,2842.64,13,10,Inf
16009,-1560684.202,1255238.15,0,Inf,256.3529412,2032.61,13,10,Inf
16011,-1317518.762,754041.2709,4,Inf,294.9047619,5571.43,13,10,Inf
16013,-1440516.324,799678.2859,1,Inf,306.2941176,6879.67,13,10,Inf
16015,-1564016.205,889255.5964,0,Inf,322.3589744,5137.83,13,10,Inf
16017,-1530903.07,1371162.927,0,Inf,310.7948718,4957.6,12,9,Inf
16019,-1252772.007,762605.1152,0,Inf,313.7777778,4801.82,12,9,Inf
16021,-1509794.83,1419026.958,0,Inf,287.9166667,3310.29,12,9,Inf
16023,-1370258.115,820837.7926,28,Inf,308.8666667,5894.9,13,10,Inf
16025,-1504582.985,817420.7994,0,Inf,287.5,2922.35,13,10,Inf
16027,-1650670.057,866154.362,0,Inf,240,1606.28,14,12,Inf
16029,-1260796.665,694319.5277,3,Inf,328.6060606,4601.35,12,9,Inf
16031,-1433669.696,669007.4122,0,Inf,288.7708333,6687.1,14,11,Inf
16033,-1294538.01,870837.9842,0,Inf,322.5,4670.41,11,8,Inf
16035,-1499121.47,1180392.758,0,Inf,328.5102041,6420.16,13,10,Inf
16037,-1446717.909,894384.1946,0,Inf,338.5154639,12483,13,10,Inf
16039,-1560847.46,813813.8766,19,Inf,257.2241379,7999.35,14,11,Inf
16041,-1292148.697,632042.7192,0,Inf,313.3333333,1658.98,14,11,Inf
16043,-1227095.34,854217.5415,2,Inf,331.75,4958.12,11,8,Inf
16045,-1616189.613,908105.3906,0,Inf,288,1427.12,13,11,Inf
16047,-1515179.174,762880.4504,13,Inf,268.3076923,1839.6,13,10,Inf
16049,-1504252.86,1087534.858,6,Inf,305.1656442,21880.8,14,11,Inf
16051,-1300240.402,819190.1143,0,Inf,311.2272727,2880.17,12,9,Inf
16053,-1478573.786,723264.5504,0,Inf,277,1507.56,13,10,Inf
16055,-1553062.028,1305403.372,0,Inf,275.5416667,3416.94,13,10,Inf
16057,-1574638.825,1212901.842,0,Inf,305.3181818,2778.29,13,10,Inf
16059,-1405206.006,964994.6946,4,Inf,326.8139535,11909.9,13,10,Inf
16061,-1566738.403,1146758.486,0,Inf,314.5555556,1162.99,13,10,Inf
16063,-1461747.313,755681.1202,9,Inf,289.3478261,3182.53,13,10,Inf
16065,-1250065.897,806893.3043,0,Inf,307.375,1192.23,11,8,Inf
16067,-1425279.406,731778.0461,0,Inf,293.9285714,1985.22,13,10,Inf
16069,-1588653.458,1160773.121,0,Inf,284.0769231,2175.57,13,10,Inf
16071,-1350113.038,643633.451,0,Inf,307.2173913,3105.23,14,11,Inf
16073,-1633138.708,742877.1418,2,Inf,284.2721088,19842.4,14,12,Inf
16075,-1643991.269,909801.5199,0,Inf,272.5714286,988.127,14,12,Inf
16077,-1363718.196,703096.1188,7,Inf,295.7741935,3871.16,13,10,Inf
16079,-1500679.643,1257491.918,0,Inf,297.8979592,6799.89,13,10,Inf
16081,-1214268.263,798652.9593,0,Inf,315.3,1173.02,11,8,Inf
16083,-1518205.343,693622.4222,2,Inf,272.6578947,4996.94,14,11,Inf
16085,-1535529.881,971517.2186,0,Inf,321.2957746,9647.67,13,10,Inf
16087,-1637060.798,957737.8446,0,Inf,271.1724138,3772.89,14,12,Inf
17001,407280.9189,289029.6379,5,8,210.5294118,2240.69,10,7,9
17003,585885.7541,-15968.45074,0,Inf,187.25,658.38,13,10,Inf
17005,563902.1344,174392.2665,0,Inf,194,961.988,11,8,Inf
17007,587099.7554,562472.1803,0,Inf,232.5,729.931,7,4,Inf
17009,444221.934,288473.4114,0,Inf,214.25,796.342,10,7,Inf
17011,535683.4912,455093.1637,0,Inf,221.5555556,2322.37,11,7,Inf
17013,455489.5309,202418.8419,15,Inf,200,747.749,10,7,Inf
17015,497061.9715,527862.3928,14,8,239.6,1263.67,9,5,9
17017,486091.7446,291716.5887,0,Inf,216.8571429,992.437,10,7,Inf
17019,658127.2764,322887.7151,0,Inf,214.7,2575.99,11,8,Inf
17021,571842.8972,249615.114,0,Inf,202.2941176,1871.26,10,7,Inf
17023,700364.5568,235202.7967,0,Inf,196.2222222,1266.04,13,10,Inf
17025,646295.6064,166252.9385,0,Inf,202.375,1255.35,12,9,Inf
17027,566451.6352,144129.0152,0,Inf,193.75,1341.58,11,8,Inf
17029,662273.8574,253505.802,0,Inf,199.3,1342.22,11,8,Inf
17031,673737.2551,514039.8418,0,Inf,219.9473684,2571.89,9,6,Inf
17033,706647.6629,198877.2922,0,Inf,201.7777778,1172.44,13,10,Inf
17035,662968.476,226228.152,0,Inf,202.3333333,880.521,12,9,Inf
17037,595245.7458,514843.7112,0,Inf,230.8333333,1658.72,9,6,Inf
17039,598590.4744,322046.6892,0,Inf,214.6363636,1056.09,10,7,Inf
17041,659922.6642,281440.0367,1,Inf,211.6666667,1088.33,11,8,Inf
17043,651608.1404,514069.2519,0,Inf,231.75,911.055,8,5,Inf
17045,700855.9311,274719.3352,0,Inf,206.0909091,1620.5,11,8,Inf
17047,685845.1761,131614.3733,0,Inf,203.3333333,532.928,13,10,Inf
17049,634869.9014,199809.9094,0,Inf,204.25,1270.52,12,9,Inf
17051,599064.4956,189269.0526,0,Inf,197.3571429,1770.63,12,9,Inf
17053,651849.69,373743.3317,0,Inf,224.1,1258.22,10,7,Inf
17055,614288.2745,78049.73106,0,Inf,191.1111111,1154.38,13,10,Inf
17057,487131.6371,349311.1773,0,Inf,217.0714286,2180.84,10,7,Inf
17059,677389.8236,56426.59936,1,Inf,185.1666667,865.886,13,10,Inf
17061,478623.4788,222307.0612,5,Inf,208,1388.69,10,7,Inf
17063,629316.2179,449323.4859,0,Inf,222,1113.59,9,6,Inf
17065,647588.1152,90611.94932,0,Inf,195.1111111,1128.78,13,10,Inf
17067,406902.5242,335907.4636,0,Inf,212.4615385,2096.51,10,7,Inf
17069,676054.2176,29133.45797,14,6,196.5,443.201,13,10,7
17071,424263.5278,383111.3984,2,Inf,216.7142857,1026.7,9,6,Inf
17073,486386.841,447136.5673,0,Inf,224.6111111,2097.02,10,6,Inf
17075,683761.4393,393315.9519,0,Inf,223.2608696,2896.43,10,7,Inf
17077,576273.5948,50774.8217,15,8,193.7692308,1650.63,13,10,9
17079,672630.7896,197463.4827,0,Inf,203.7,1256.34,13,10,Inf
17081,612500.9263,112560.9346,0,Inf,199.5555556,1499.97,13,10,9
17083,485196.7858,192665.8413,2,Inf,199.4444444,958.616,10,7,Inf
17085,473383.0463,559348.0446,29,Inf,237.7,1601.28,9,5,Inf
17087,623466.9464,18669.81299,34,8,185.75,914.775,13,10,9
17089,622906.198,522087.3841,1,Inf,233.375,1341.68,9,6,Inf
17091,676727.1612,436682.7954,7,Inf,219.1538462,1782.23,9,6,Inf
17093,625859.7989,483292.9426,0,Inf,224.4444444,833.995,9,6,Inf
17095,483029.9364,399241.4979,0,Inf,225.5,1861.63,10,7,Inf
17097,653982.9162,567781.82,0,Inf,235.6666667,1219.32,8,5,Inf
17099,589730.8114,451685.8502,3,6,226.875,3062.48,9,6,7
17101,711906.6001,167752.5171,0,Inf,198.1428571,990.631,13,10,Inf
17103,552775.2973,495229.8493,0,Inf,230.1538462,1887.23,10,6,Inf
17105,621335.5515,404390.4384,0,Inf,223.8695652,2712.53,10,7,Inf
17107,559355.7958,314335.9979,0,Inf,214.3333333,1593.07,10,7,Inf
17109,447274.586,343894.2013,0,Inf,214.8333333,1526.06,10,7,Inf
17111,617335.1533,564907.8153,0,Inf,235.7272727,1580.44,8,5,Inf
17113,600973.9739,357650.8805,0,Inf,223.1428571,3006.96,10,7,Inf
17115,595813.6587,286682.005,0,Inf,202.125,1581.51,10,7,Inf
17117,519088.1006,213979.9827,0,Inf,199.2352941,2245.94,10,7,Inf
17119,523984.024,165992.1671,2,Inf,187.3571429,1810.78,11,8,Inf
17121,609931.8264,151542.6313,0,Inf,198.5,1498.13,12,9,Inf
17123,551923.3358,414570.1271,0,Inf,227.5,988.453,10,7,Inf
17125,511914.8466,323388.5734,0,Inf,215.6363636,1463.11,10,7,Inf
17127,640885.8798,-7635.736911,0,Inf,188.5,626.272,13,10,Inf
17129,523863.1607,300737.6381,0,Inf,213.7142857,839.991,10,7,Inf
17131,437164.2508,427404.4889,0,Inf,223.5454545,1483.16,9,6,Inf
17133,503934.7277,103104.7325,148,6,198,1068.72,11,8,7
17135,558559.2874,212319.7485,0,Inf,199.7692308,1973.82,10,7,Inf
17137,492811.6437,263419.6574,0,Inf,213.7,1434.01,10,7,Inf
17139,627116.2156,263856.2489,0,Inf,209,904.304,10,7,Inf
17141,548556.7054,528136.205,0,Inf,234.9375,1989.36,9,5,Inf
17143,521493.7401,385349.7968,0,Inf,221.0909091,1589.9,10,7,Inf
17145,575447.1167,85789.29532,0,Inf,191,1142.83,13,10,Inf
17147,626302.4564,305794.1315,0,Inf,209.3333333,1132.69,10,7,Inf
17149,435434.1614,249767.2006,53,8,204.3,2194.29,10,7,9
17151,651491.219,15789.14248,11,6,191.8571429,964.166,13,10,7
17153,604088.7292,-9326.716215,0,Inf,185.25,642.042,13,10,Inf
17155,557602.3404,435258.7433,1,Inf,227,481.887,9,6,Inf
17157,535693.6795,78052.98414,4,Inf,196.0909091,1686.76,12,9,Inf
17159,680974.5042,164156.4168,0,Inf,205,943.717,13,10,Inf
17161,449611.7125,457212.9699,3,Inf,217.4285714,1148.4,9,5,Inf
17163,524367.4287,125698.462,28,Inf,192.3333333,1747.49,11,8,Inf
17165,650275.0915,53925.84817,1,8,185,1001.07,13,10,9
17167,537769.812,271041.0915,0,Inf,205.4375,2247.9,10,7,Inf
17169,455735.758,311791.7386,0,Inf,213.0909091,1210.32,10,7,Inf
17171,470518.6983,254453.3893,0,Inf,211.5,685.374,10,7,Inf
17173,613328.4287,234939.6081,0,Inf,206.6666667,1957.11,11,8,Inf
17175,515136.9516,418415.2038,0,Inf,230.25,702.307,9,6,Inf
17177,518347.3156,560726.4841,0,Inf,235.4166667,1459.33,9,5,Inf
17179,544306.4171,355591.4283,0,Inf,216.75,1717.58,10,7,Inf
17181,590665.3312,17386.23996,41,8,192.75,1069.85,13,10,9
17183,696863.1024,331209.1577,0,Inf,215.7058824,2332.89,11,8,Inf
17185,703322.6065,135528.5877,0,Inf,205.3333333,639.759,13,10,Inf
17187,450084.1218,388067.236,0,Inf,220.2727273,1404.32,10,7,Inf
17189,569745.2405,115408.1233,0,Inf,191.3636364,1469.6,12,9,Inf
17191,654157.3141,130046.2452,0,Inf,202.1333333,1834.68,13,10,Inf
17193,679046.9166,93055.04221,0,Inf,195,1359.05,13,10,Inf
17195,501648.7632,492966.8079,0,Inf,225.9230769,1823.32,9,5,Inf
17197,664392.5252,468898.6687,0,Inf,219.8666667,2044.44,9,6,Inf
17199,616638.3179,48771.75694,0,Inf,191.5,1151.63,13,10,Inf
17201,559433.7531,561901.3142,0,Inf,233.4444444,1348.4,8,4,Inf
17203,568636.4335,388340.1505,0,Inf,222.7,1428.27,10,7,Inf
18001,924386.8853,417582.0583,0,Inf,222.5714286,882.178,10,7,Inf
18003,909358.2308,454779.7888,0,Inf,229.1333333,1694.1,9,6,Inf
18005,863215.9684,237480.7725,10,Inf,210.4285714,1054.32,13,10,Inf
18007,728055.9622,381425.3243,0,Inf,224.4285714,1051.57,10,7,Inf
18009,895237.3352,383665.2664,0,Inf,210.25,415.641,9,6,Inf
18011,804647.2134,326376.9743,0,Inf,218.125,1101.46,10,7,Inf
18013,835623.7846,233703.8446,1,Inf,212,749.068,13,10,Inf
18015,790317.9462,384894.1816,0,Inf,225.4285714,1051.66,9,6,Inf
18017,807170.7239,406749.8712,0,Inf,213.5714286,1044.82,9,6,Inf
18019,887877.0936,158241.1684,53,Inf,213.5714286,878.105,13,10,Inf
18021,757527.4561,248272.6288,1,Inf,211.6666667,981.007,13,10,Inf
18023,801220.9386,354271.1832,0,Inf,222.1111111,1042.29,9,6,Inf
18025,827670.6217,128390.5032,196,4,196.5,902.366,13,10,5
18027,768017.8187,170977.4743,0,Inf,197.8,1173.9,13,10,Inf
18029,942379.8294,239421.4918,0,Inf,204,792.008,13,9,Inf
18031,894954.8486,252898.9843,15,Inf,206.5714286,956.628,14,10,Inf
18033,910776.0322,489556.9401,0,Inf,229.8,942.336,9,6,Inf
18035,892526.8549,355564.212,2,Inf,222.8888889,1028.17,11,7,Inf
18037,788122.7431,134817.9718,11,Inf,196.4444444,1118.95,13,10,Inf
18039,837485.3753,503842.4452,0,Inf,230.2222222,1209.35,9,6,Inf
18041,918362.6771,292170.1073,0,Inf,217.25,557.716,12,8,Inf
18043,872875.1372,138746.3211,6,Inf,194.5,380.533,13,10,Inf
18045,738930.9662,328302.0703,2,Inf,220.8333333,1036.19,11,8,Inf
18047,930945.848,267816.6585,0,Inf,212.8888889,1045.49,13,9,Inf
18049,812657.1833,438823.8375,0,Inf,221.2222222,1107.11,9,6,Inf
18051,727400.0875,123017.7595,0,Inf,199.9,1348.43,13,10,Inf
18053,867434.1013,385243.4178,0,Inf,215.4285714,1074.21,9,6,Inf
18055,773893.3695,209026.6193,53,5,206.2222222,1412.37,13,10,6
18057,839379.7561,332340.8511,0,Inf,219.7142857,1039.15,9,6,Inf
18059,866239.4731,306984.3112,0,Inf,216.6,808.138,12,8,Inf
18061,856704.9657,122743.5476,606,5,194.1,1217.48,13,10,6
18063,804371.1989,294611.7658,0,Inf,212.2857143,1056.67,12,9,Inf
18065,896294.6208,322590.2825,0,Inf,220.7777778,1021.68,11,7,Inf
18067,829256.4399,376872.8324,0,Inf,226,816.38,9,6,Inf
18069,877475.4303,421633.3633,0,Inf,218.8571429,1003.76,9,6,Inf
18071,853591.8736,202345.8152,4,Inf,214.25,1461.25,13,10,Inf
18073,740295.0707,428493.4049,0,Inf,224.4166667,1516.18,9,6,Inf
18075,922441.0954,382663.7056,0,Inf,193,1006.56,10,7,Inf
18077,907678.8408,193544.9603,166,5,207.4285714,1035.13,13,10,6
18079,888708.4464,216303.3342,200,6,206.6666667,996.139,13,10,7
18081,842067.5043,266923.9137,0,Inf,217.1666667,832.733,13,10,Inf
